,frame,cell number,voltage,resistance,current,power,temperature
5098,729,cell_3,3.606,0.303,6.772,144.10138800000001,4.800000000000001
5099,729,cell_4,3.432,0.303,6.772,144.10138800000001,4.800000000000001
5100,729,cell_5,3.5180000000000002,0.303,6.772,144.10138800000001,4.800000000000001
5101,729,cell_6,3.517,0.303,6.772,144.10138800000001,4.800000000000001
5102,729,cell_average,3.5465,0.30349999999999994,6.772,144.10138800000001,4.800000000000001
5103,730,cell_1,3.603,0.305,6.772,143.877912,4.800000000000001
5104,730,cell_2,3.604,0.304,6.772,143.877912,4.800000000000001
5105,730,cell_3,3.598,0.303,6.772,143.877912,4.800000000000001
5106,730,cell_4,3.423,0.303,6.772,143.877912,4.800000000000001
5107,730,cell_5,3.511,0.303,6.772,143.877912,4.800000000000001
5108,730,cell_6,3.507,0.303,6.772,143.877912,4.800000000000001
5109,730,cell_average,3.5410000000000004,0.30349999999999994,6.772,143.877912,4.800000000000001
5110,731,cell_1,3.603,0.305,6.694,142.22072400000002,4.800000000000001
5111,731,cell_2,3.604,0.304,6.694,142.22072400000002,4.800000000000001
5112,731,cell_3,3.598,0.303,6.694,142.22072400000002,4.800000000000001
5113,731,cell_4,3.423,0.303,6.694,142.22072400000002,4.800000000000001
5114,731,cell_5,3.511,0.303,6.694,142.22072400000002,4.800000000000001
5115,731,cell_6,3.507,0.303,6.694,142.22072400000002,4.800000000000001
5116,731,cell_average,3.5410000000000004,0.30349999999999994,6.694,142.22072400000002,4.800000000000001
5117,732,cell_1,3.599,0.305,6.772,144.06075600000003,4.800000000000001
5118,732,cell_2,3.606,0.304,6.772,144.06075600000003,4.800000000000001
5119,732,cell_3,3.606,0.303,6.772,144.06075600000003,4.800000000000001
5120,732,cell_4,3.428,0.303,6.772,144.06075600000003,4.800000000000001
5121,732,cell_5,3.516,0.303,6.772,144.06075600000003,4.800000000000001
5122,732,cell_6,3.5180000000000002,0.303,6.772,144.06075600000003,4.800000000000001
5123,732,cell_average,3.5455000000000005,0.30349999999999994,6.772,144.06075600000003,4.800000000000001
5124,733,cell_1,3.599,0.305,6.694,142.401462,4.800000000000001
5125,733,cell_2,3.606,0.304,6.694,142.401462,4.800000000000001
5126,733,cell_3,3.606,0.303,6.694,142.401462,4.800000000000001
5127,733,cell_4,3.428,0.303,6.694,142.401462,4.800000000000001
5128,733,cell_5,3.516,0.303,6.694,142.401462,4.800000000000001
5129,733,cell_6,3.5180000000000002,0.303,6.694,142.401462,4.800000000000001
5130,733,cell_average,3.5455000000000005,0.30349999999999994,6.694,142.401462,4.800000000000001
5131,734,cell_1,3.602,0.305,6.694,142.31444,4.800000000000001
5132,734,cell_2,3.604,0.304,6.694,142.31444,4.800000000000001
5133,734,cell_3,3.601,0.303,6.694,142.31444,4.800000000000001
5134,734,cell_4,3.4210000000000003,0.303,6.694,142.31444,4.800000000000001
5135,734,cell_5,3.516,0.303,6.694,142.31444,4.800000000000001
5136,734,cell_6,3.516,0.303,6.694,142.31444,4.800000000000001
5137,734,cell_average,3.543333333333333,0.30349999999999994,6.694,142.31444,4.800000000000001
5138,735,cell_1,3.602,0.305,6.772,143.97271999999998,4.800000000000001
5139,735,cell_2,3.604,0.304,6.772,143.97271999999998,4.800000000000001
5140,735,cell_3,3.601,0.303,6.772,143.97271999999998,4.800000000000001
5141,735,cell_4,3.4210000000000003,0.303,6.772,143.97271999999998,4.800000000000001
5142,735,cell_5,3.516,0.303,6.772,143.97271999999998,4.800000000000001
5143,735,cell_6,3.516,0.303,6.772,143.97271999999998,4.800000000000001
5144,735,cell_average,3.543333333333333,0.30349999999999994,6.772,143.97271999999998,4.800000000000001
5145,736,cell_1,3.599,0.305,6.6160000000000005,140.66939200000002,4.800000000000001
5146,736,cell_2,3.604,0.304,6.6160000000000005,140.66939200000002,4.800000000000001
5147,736,cell_3,3.604,0.303,6.6160000000000005,140.66939200000002,4.800000000000001
5148,736,cell_4,3.427,0.303,6.6160000000000005,140.66939200000002,4.800000000000001
5149,736,cell_5,3.5140000000000002,0.303,6.6160000000000005,140.66939200000002,4.800000000000001
5150,736,cell_6,3.5140000000000002,0.303,6.6160000000000005,140.66939200000002,4.800000000000001
5151,736,cell_average,3.5436666666666667,0.30349999999999994,6.6160000000000005,140.66939200000002,4.800000000000001
5152,737,cell_1,3.599,0.305,6.694,142.327828,4.800000000000001
5153,737,cell_2,3.604,0.304,6.694,142.327828,4.800000000000001
5154,737,cell_3,3.604,0.303,6.694,142.327828,4.800000000000001
5155,737,cell_4,3.427,0.303,6.694,142.327828,4.800000000000001
5156,737,cell_5,3.5140000000000002,0.303,6.694,142.327828,4.800000000000001
5157,737,cell_6,3.5140000000000002,0.303,6.694,142.327828,4.800000000000001
5158,737,cell_average,3.5436666666666667,0.30349999999999994,6.694,142.327828,4.800000000000001
5159,738,cell_1,3.599,0.305,6.6160000000000005,140.62969600000002,4.800000000000001
5160,738,cell_2,3.601,0.304,6.6160000000000005,140.62969600000002,4.800000000000001
5161,738,cell_3,3.601,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5162,738,cell_4,3.427,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5163,738,cell_5,3.5140000000000002,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5164,738,cell_6,3.5140000000000002,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5165,738,cell_average,3.542666666666667,0.30349999999999994,6.6160000000000005,140.62969600000002,4.800000000000001
5166,739,cell_1,3.599,0.305,6.6160000000000005,140.62969600000002,4.800000000000001
5167,739,cell_2,3.601,0.304,6.6160000000000005,140.62969600000002,4.800000000000001
5168,739,cell_3,3.601,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5169,739,cell_4,3.427,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5170,739,cell_5,3.5140000000000002,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5171,739,cell_6,3.5140000000000002,0.303,6.6160000000000005,140.62969600000002,4.800000000000001
5172,739,cell_average,3.542666666666667,0.30349999999999994,6.6160000000000005,140.62969600000002,4.800000000000001
5173,740,cell_1,3.599,0.305,6.849,145.602891,4.800000000000001
5174,740,cell_2,3.601,0.304,6.849,145.602891,4.800000000000001
5175,740,cell_3,3.601,0.303,6.849,145.602891,4.800000000000001
5176,740,cell_4,3.43,0.303,6.849,145.602891,4.800000000000001
5177,740,cell_5,3.5140000000000002,0.303,6.849,145.602891,4.800000000000001
5178,740,cell_6,3.5140000000000002,0.303,6.849,145.602891,4.800000000000001
5179,740,cell_average,3.5431666666666666,0.30349999999999994,6.849,145.602891,4.800000000000001
5180,741,cell_1,3.599,0.305,6.772,143.965948,4.800000000000001
5181,741,cell_2,3.601,0.304,6.772,143.965948,4.800000000000001
5182,741,cell_3,3.601,0.303,6.772,143.965948,4.800000000000001
5183,741,cell_4,3.43,0.303,6.772,143.965948,4.800000000000001
5184,741,cell_5,3.5140000000000002,0.303,6.772,143.965948,4.800000000000001
5185,741,cell_6,3.5140000000000002,0.303,6.772,143.965948,4.800000000000001
5186,741,cell_average,3.5431666666666666,0.30349999999999994,6.772,143.965948,4.800000000000001
5187,742,cell_1,3.596,0.305,6.694,142.2475,4.800000000000001
5188,742,cell_2,3.599,0.304,6.694,142.2475,4.800000000000001
5189,742,cell_3,3.601,0.303,6.694,142.2475,4.800000000000001
5190,742,cell_4,3.426,0.303,6.694,142.2475,4.800000000000001
5191,742,cell_5,3.5140000000000002,0.303,6.694,142.2475,4.800000000000001
5192,742,cell_6,3.5140000000000002,0.303,6.694,142.2475,4.800000000000001
5193,742,cell_average,3.5416666666666665,0.30349999999999994,6.694,142.2475,4.800000000000001
5194,743,cell_1,3.596,0.305,6.849,145.54125,4.800000000000001
5195,743,cell_2,3.599,0.304,6.849,145.54125,4.800000000000001
5196,743,cell_3,3.601,0.303,6.849,145.54125,4.800000000000001
5197,743,cell_4,3.426,0.303,6.849,145.54125,4.800000000000001
5198,743,cell_5,3.5140000000000002,0.303,6.849,145.54125,4.800000000000001
5199,743,cell_6,3.5140000000000002,0.303,6.849,145.54125,4.800000000000001
5200,743,cell_average,3.5416666666666665,0.30349999999999994,6.849,145.54125,4.800000000000001
5201,744,cell_1,3.596,0.305,6.772,143.830508,4.800000000000001
5202,744,cell_2,3.599,0.304,6.772,143.830508,4.800000000000001
5203,744,cell_3,3.601,0.303,6.772,143.830508,4.800000000000001
5204,744,cell_4,3.426,0.303,6.772,143.830508,4.800000000000001
5205,744,cell_5,3.508,0.303,6.772,143.830508,4.800000000000001
5206,744,cell_6,3.509,0.303,6.772,143.830508,4.800000000000001
5207,744,cell_average,3.5398333333333336,0.30349999999999994,6.772,143.830508,4.800000000000001
5208,745,cell_1,3.596,0.305,6.694,142.173866,4.800000000000001
5209,745,cell_2,3.599,0.304,6.694,142.173866,4.800000000000001
5210,745,cell_3,3.601,0.303,6.694,142.173866,4.800000000000001
5211,745,cell_4,3.426,0.303,6.694,142.173866,4.800000000000001
5212,745,cell_5,3.508,0.303,6.694,142.173866,4.800000000000001
5213,745,cell_6,3.509,0.303,6.694,142.173866,4.800000000000001
5214,745,cell_average,3.5398333333333336,0.30349999999999994,6.694,142.173866,4.800000000000001
5215,746,cell_1,3.599,0.305,6.772,143.87114000000003,4.800000000000001
5216,746,cell_2,3.599,0.304,6.772,143.87114000000003,4.800000000000001
5217,746,cell_3,3.601,0.303,6.772,143.87114000000003,4.800000000000001
5218,746,cell_4,3.4290000000000003,0.303,6.772,143.87114000000003,4.800000000000001
5219,746,cell_5,3.508,0.303,6.772,143.87114000000003,4.800000000000001
5220,746,cell_6,3.509,0.303,6.772,143.87114000000003,4.800000000000001
5221,746,cell_average,3.5408333333333335,0.30349999999999994,6.772,143.87114000000003,4.800000000000001
5222,747,cell_1,3.599,0.305,6.694,142.15378399999997,4.800000000000001
5223,747,cell_2,3.599,0.304,6.694,142.15378399999997,4.800000000000001
5224,747,cell_3,3.601,0.303,6.694,142.15378399999997,4.800000000000001
5225,747,cell_4,3.42,0.303,6.694,142.15378399999997,4.800000000000001
5226,747,cell_5,3.509,0.303,6.694,142.15378399999997,4.800000000000001
5227,747,cell_6,3.508,0.303,6.694,142.15378399999997,4.800000000000001
5228,747,cell_average,3.539333333333333,0.30349999999999994,6.694,142.15378399999997,4.800000000000001
5229,748,cell_1,3.599,0.305,6.694,142.15378399999997,4.800000000000001
5230,748,cell_2,3.599,0.304,6.694,142.15378399999997,4.800000000000001
5231,748,cell_3,3.601,0.303,6.694,142.15378399999997,4.800000000000001
5232,748,cell_4,3.42,0.303,6.694,142.15378399999997,4.800000000000001
5233,748,cell_5,3.509,0.303,6.694,142.15378399999997,4.800000000000001
5234,748,cell_6,3.508,0.303,6.694,142.15378399999997,4.800000000000001
5235,748,cell_average,3.539333333333333,0.30349999999999994,6.694,142.15378399999997,4.800000000000001
5236,749,cell_1,3.595,0.305,6.772,143.783104,4.800000000000001
5237,749,cell_2,3.598,0.304,6.772,143.783104,4.800000000000001
5238,749,cell_3,3.599,0.303,6.772,143.783104,4.800000000000001
5239,749,cell_4,3.423,0.303,6.772,143.783104,4.800000000000001
5240,749,cell_5,3.509,0.303,6.772,143.783104,4.800000000000001
5241,749,cell_6,3.508,0.303,6.772,143.783104,4.800000000000001
5242,749,cell_average,3.5386666666666664,0.30349999999999994,6.772,143.783104,4.800000000000001
5243,750,cell_1,3.595,0.305,6.694,142.127008,4.800000000000001
5244,750,cell_2,3.598,0.304,6.694,142.127008,4.800000000000001
5245,750,cell_3,3.599,0.303,6.694,142.127008,4.800000000000001
5246,750,cell_4,3.423,0.303,6.694,142.127008,4.800000000000001
5247,750,cell_5,3.509,0.303,6.694,142.127008,4.800000000000001
5248,750,cell_6,3.508,0.303,6.694,142.127008,4.800000000000001
5249,750,cell_average,3.5386666666666664,0.30349999999999994,6.694,142.127008,4.800000000000001
5250,751,cell_1,3.595,0.305,6.772,143.728928,4.800000000000001
5251,751,cell_2,3.598,0.304,6.772,143.728928,4.800000000000001
5252,751,cell_3,3.599,0.303,6.772,143.728928,4.800000000000001
5253,751,cell_4,3.415,0.303,6.772,143.728928,4.800000000000001
5254,751,cell_5,3.509,0.303,6.772,143.728928,4.800000000000001
5255,751,cell_6,3.508,0.303,6.772,143.728928,4.800000000000001
5256,751,cell_average,3.537333333333333,0.30349999999999994,6.772,143.728928,4.800000000000001
5257,752,cell_1,3.595,0.305,6.772,143.728928,4.800000000000001
5258,752,cell_2,3.598,0.304,6.772,143.728928,4.800000000000001
5259,752,cell_3,3.599,0.303,6.772,143.728928,4.800000000000001
5260,752,cell_4,3.415,0.303,6.772,143.728928,4.800000000000001
5261,752,cell_5,3.509,0.303,6.772,143.728928,4.800000000000001
5262,752,cell_6,3.508,0.303,6.772,143.728928,4.800000000000001
5263,752,cell_average,3.537333333333333,0.30349999999999994,6.772,143.728928,4.800000000000001
5264,753,cell_1,3.595,0.305,6.849,145.438515,4.800000000000001
5265,753,cell_2,3.597,0.304,6.849,145.438515,4.800000000000001
5266,753,cell_3,3.598,0.303,6.849,145.438515,4.800000000000001
5267,753,cell_4,3.428,0.303,6.849,145.438515,4.800000000000001
5268,753,cell_5,3.509,0.303,6.849,145.438515,4.800000000000001
5269,753,cell_6,3.508,0.303,6.849,145.438515,4.800000000000001
5270,753,cell_average,3.5391666666666666,0.30349999999999994,6.849,145.438515,4.800000000000001
5271,754,cell_1,3.595,0.305,6.772,143.80342,4.800000000000001
5272,754,cell_2,3.597,0.304,6.772,143.80342,4.800000000000001
5273,754,cell_3,3.598,0.303,6.772,143.80342,4.800000000000001
5274,754,cell_4,3.428,0.303,6.772,143.80342,4.800000000000001
5275,754,cell_5,3.509,0.303,6.772,143.80342,4.800000000000001
5276,754,cell_6,3.508,0.303,6.772,143.80342,4.800000000000001
5277,754,cell_average,3.5391666666666666,0.30349999999999994,6.772,143.80342,4.800000000000001
5278,755,cell_1,3.595,0.305,6.538,138.755974,4.800000000000001
5279,755,cell_2,3.597,0.304,6.538,138.755974,4.800000000000001
5280,755,cell_3,3.598,0.303,6.538,138.755974,4.800000000000001
5281,755,cell_4,3.4210000000000003,0.303,6.538,138.755974,4.800000000000001
5282,755,cell_5,3.5060000000000002,0.303,6.538,138.755974,4.800000000000001
5283,755,cell_6,3.5060000000000002,0.303,6.538,138.755974,4.800000000000001
5284,755,cell_average,3.5371666666666663,0.30349999999999994,6.538,138.755974,4.800000000000001
5285,756,cell_1,3.595,0.305,6.772,143.72215599999998,4.800000000000001
5286,756,cell_2,3.597,0.304,6.772,143.72215599999998,4.800000000000001
5287,756,cell_3,3.598,0.303,6.772,143.72215599999998,4.800000000000001
5288,756,cell_4,3.4210000000000003,0.303,6.772,143.72215599999998,4.800000000000001
5289,756,cell_5,3.5060000000000002,0.303,6.772,143.72215599999998,4.800000000000001
5290,756,cell_6,3.5060000000000002,0.303,6.772,143.72215599999998,4.800000000000001
5291,756,cell_average,3.5371666666666663,0.30349999999999994,6.772,143.72215599999998,4.800000000000001
5292,757,cell_1,3.589,0.305,6.772,143.55285600000002,4.800000000000001
5293,757,cell_2,3.592,0.304,6.772,143.55285600000002,4.800000000000001
5294,757,cell_3,3.592,0.303,6.772,143.55285600000002,4.800000000000001
5295,757,cell_4,3.4130000000000003,0.303,6.772,143.55285600000002,4.800000000000001
5296,757,cell_5,3.5060000000000002,0.303,6.772,143.55285600000002,4.800000000000001
5297,757,cell_6,3.5060000000000002,0.303,6.772,143.55285600000002,4.800000000000001
5298,757,cell_average,3.533,0.30349999999999994,6.772,143.55285600000002,4.800000000000001
5299,758,cell_1,3.589,0.305,6.772,143.573172,4.800000000000001
5300,758,cell_2,3.592,0.304,6.772,143.573172,4.800000000000001
5301,758,cell_3,3.592,0.303,6.772,143.573172,4.800000000000001
5302,758,cell_4,3.416,0.303,6.772,143.573172,4.800000000000001
5303,758,cell_5,3.5060000000000002,0.303,6.772,143.573172,4.800000000000001
5304,758,cell_6,3.5060000000000002,0.303,6.772,143.573172,4.800000000000001
5305,758,cell_average,3.5335,0.30349999999999994,6.772,143.573172,4.800000000000001
5306,759,cell_1,3.589,0.305,6.772,143.573172,4.800000000000001
5307,759,cell_2,3.592,0.304,6.772,143.573172,4.800000000000001
5308,759,cell_3,3.592,0.303,6.772,143.573172,4.800000000000001
5309,759,cell_4,3.416,0.303,6.772,143.573172,4.800000000000001
5310,759,cell_5,3.5060000000000002,0.303,6.772,143.573172,4.800000000000001
5311,759,cell_6,3.5060000000000002,0.303,6.772,143.573172,4.800000000000001
5312,759,cell_average,3.5335,0.30349999999999994,6.772,143.573172,4.800000000000001
5313,760,cell_1,3.589,0.305,6.46,136.96492,4.800000000000001
5314,760,cell_2,3.592,0.304,6.46,136.96492,4.800000000000001
5315,760,cell_3,3.593,0.303,6.46,136.96492,4.800000000000001
5316,760,cell_4,3.416,0.303,6.46,136.96492,4.800000000000001
5317,760,cell_5,3.5060000000000002,0.303,6.46,136.96492,4.800000000000001
5318,760,cell_6,3.5060000000000002,0.303,6.46,136.96492,4.800000000000001
5319,760,cell_average,3.533666666666667,0.30349999999999994,6.46,136.96492,4.800000000000001
5320,761,cell_1,3.589,0.305,6.46,136.96492,4.800000000000001
5321,761,cell_2,3.592,0.304,6.46,136.96492,4.800000000000001
5322,761,cell_3,3.593,0.303,6.46,136.96492,4.800000000000001
5323,761,cell_4,3.416,0.303,6.46,136.96492,4.800000000000001
5324,761,cell_5,3.5060000000000002,0.303,6.46,136.96492,4.800000000000001
5325,761,cell_6,3.5060000000000002,0.303,6.46,136.96492,4.800000000000001
5326,761,cell_average,3.533666666666667,0.30349999999999994,6.46,136.96492,4.800000000000001
5327,762,cell_1,3.589,0.305,6.849,145.178253,4.800000000000001
5328,762,cell_2,3.592,0.304,6.849,145.178253,4.800000000000001
5329,762,cell_3,3.593,0.303,6.849,145.178253,4.800000000000001
5330,762,cell_4,3.415,0.303,6.849,145.178253,4.800000000000001
5331,762,cell_5,3.505,0.303,6.849,145.178253,4.800000000000001
5332,762,cell_6,3.503,0.303,6.849,145.178253,4.800000000000001
5333,762,cell_average,3.532833333333333,0.30349999999999994,6.849,145.178253,4.800000000000001
5334,763,cell_1,3.589,0.305,6.694,141.892718,4.800000000000001
5335,763,cell_2,3.592,0.304,6.694,141.892718,4.800000000000001
5336,763,cell_3,3.593,0.303,6.694,141.892718,4.800000000000001
5337,763,cell_4,3.415,0.303,6.694,141.892718,4.800000000000001
5338,763,cell_5,3.505,0.303,6.694,141.892718,4.800000000000001
5339,763,cell_6,3.503,0.303,6.694,141.892718,4.800000000000001
5340,763,cell_average,3.532833333333333,0.30349999999999994,6.694,141.892718,4.800000000000001
5341,764,cell_1,3.59,0.305,6.849,145.219347,4.800000000000001
5342,764,cell_2,3.593,0.304,6.849,145.219347,4.800000000000001
5343,764,cell_3,3.592,0.303,6.849,145.219347,4.800000000000001
5344,764,cell_4,3.42,0.303,6.849,145.219347,4.800000000000001
5345,764,cell_5,3.505,0.303,6.849,145.219347,4.800000000000001
5346,764,cell_6,3.503,0.303,6.849,145.219347,4.800000000000001
5347,764,cell_average,3.5338333333333334,0.30349999999999994,6.849,145.219347,4.800000000000001
5348,765,cell_1,3.59,0.305,6.6160000000000005,140.27904800000002,4.800000000000001
5349,765,cell_2,3.593,0.304,6.6160000000000005,140.27904800000002,4.800000000000001
5350,765,cell_3,3.592,0.303,6.6160000000000005,140.27904800000002,4.800000000000001
5351,765,cell_4,3.42,0.303,6.6160000000000005,140.27904800000002,4.800000000000001
5352,765,cell_5,3.505,0.303,6.6160000000000005,140.27904800000002,4.800000000000001
5353,765,cell_6,3.503,0.303,6.6160000000000005,140.27904800000002,4.800000000000001
5354,765,cell_average,3.5338333333333334,0.30349999999999994,6.6160000000000005,140.27904800000002,4.800000000000001
5355,766,cell_1,3.59,0.305,6.694,141.85255400000003,4.800000000000001
5356,766,cell_2,3.593,0.304,6.694,141.85255400000003,4.800000000000001
5357,766,cell_3,3.592,0.303,6.694,141.85255400000003,4.800000000000001
5358,766,cell_4,3.4130000000000003,0.303,6.694,141.85255400000003,4.800000000000001
5359,766,cell_5,3.5020000000000002,0.303,6.694,141.85255400000003,4.800000000000001
5360,766,cell_6,3.501,0.303,6.694,141.85255400000003,4.800000000000001
5361,766,cell_average,3.5318333333333336,0.30349999999999994,6.694,141.85255400000003,4.800000000000001
5362,767,cell_1,3.59,0.305,6.772,143.50545200000002,4.800000000000001
5363,767,cell_2,3.593,0.304,6.772,143.50545200000002,4.800000000000001
5364,767,cell_3,3.592,0.303,6.772,143.50545200000002,4.800000000000001
5365,767,cell_4,3.4130000000000003,0.303,6.772,143.50545200000002,4.800000000000001
5366,767,cell_5,3.5020000000000002,0.303,6.772,143.50545200000002,4.800000000000001
5367,767,cell_6,3.501,0.303,6.772,143.50545200000002,4.800000000000001
5368,767,cell_average,3.5318333333333336,0.30349999999999994,6.772,143.50545200000002,4.800000000000001
5369,768,cell_1,3.587,0.305,6.849,145.068669,4.800000000000001
5370,768,cell_2,3.59,0.304,6.849,145.068669,4.800000000000001
5371,768,cell_3,3.592,0.303,6.849,145.068669,4.800000000000001
5372,768,cell_4,3.4090000000000003,0.303,6.849,145.068669,4.800000000000001
5373,768,cell_5,3.5020000000000002,0.303,6.849,145.068669,4.800000000000001
5374,768,cell_6,3.501,0.303,6.849,145.068669,4.800000000000001
5375,768,cell_average,3.5301666666666667,0.30349999999999994,6.849,145.068669,4.800000000000001
5376,769,cell_1,3.587,0.305,6.6160000000000005,140.14672800000002,4.800000000000001
5377,769,cell_2,3.59,0.304,6.6160000000000005,140.14672800000002,4.800000000000001
5378,769,cell_3,3.592,0.303,6.6160000000000005,140.14672800000002,4.800000000000001
5379,769,cell_4,3.4130000000000003,0.303,6.6160000000000005,140.14672800000002,4.800000000000001
5380,769,cell_5,3.501,0.303,6.6160000000000005,140.14672800000002,4.800000000000001
5381,769,cell_6,3.5,0.303,6.6160000000000005,140.14672800000002,4.800000000000001
5382,769,cell_average,3.5305,0.30349999999999994,6.6160000000000005,140.14672800000002,4.800000000000001
5383,770,cell_1,3.587,0.305,6.849,145.082367,4.800000000000001
5384,770,cell_2,3.59,0.304,6.849,145.082367,4.800000000000001
5385,770,cell_3,3.592,0.303,6.849,145.082367,4.800000000000001
5386,770,cell_4,3.4130000000000003,0.303,6.849,145.082367,4.800000000000001
5387,770,cell_5,3.501,0.303,6.849,145.082367,4.800000000000001
5388,770,cell_6,3.5,0.303,6.849,145.082367,4.800000000000001
5389,770,cell_average,3.5305,0.30349999999999994,6.849,145.082367,4.800000000000001
5390,771,cell_1,3.586,0.305,6.849,145.07551800000002,4.800000000000001
5391,771,cell_2,3.59,0.304,6.849,145.07551800000002,4.800000000000001
5392,771,cell_3,3.59,0.303,6.849,145.07551800000002,4.800000000000001
5393,771,cell_4,3.415,0.303,6.849,145.07551800000002,4.800000000000001
5394,771,cell_5,3.501,0.303,6.849,145.07551800000002,4.800000000000001
5395,771,cell_6,3.5,0.303,6.849,145.07551800000002,4.800000000000001
5396,771,cell_average,3.5303333333333335,0.30349999999999994,6.849,145.07551800000002,4.800000000000001
5397,772,cell_1,3.586,0.305,6.849,145.05497100000002,4.800000000000001
5398,772,cell_2,3.59,0.304,6.849,145.05497100000002,4.800000000000001
5399,772,cell_3,3.59,0.303,6.849,145.05497100000002,4.800000000000001
5400,772,cell_4,3.412,0.303,6.849,145.05497100000002,4.800000000000001
5401,772,cell_5,3.501,0.303,6.849,145.05497100000002,4.800000000000001
5402,772,cell_6,3.5,0.303,6.849,145.05497100000002,4.800000000000001
5403,772,cell_average,3.529833333333334,0.30349999999999994,6.849,145.05497100000002,4.800000000000001
5404,773,cell_1,3.586,0.305,6.538,138.50099200000002,4.800000000000001
5405,773,cell_2,3.59,0.304,6.538,138.50099200000002,4.800000000000001
5406,773,cell_3,3.59,0.303,6.538,138.50099200000002,4.800000000000001
5407,773,cell_4,3.416,0.303,6.538,138.50099200000002,4.800000000000001
5408,773,cell_5,3.5020000000000002,0.303,6.538,138.50099200000002,4.800000000000001
5409,773,cell_6,3.5,0.303,6.538,138.50099200000002,4.800000000000001
5410,773,cell_average,3.530666666666667,0.30349999999999994,6.538,138.50099200000002,4.800000000000001
5411,774,cell_1,3.586,0.305,6.6160000000000005,140.133496,4.800000000000001
5412,774,cell_2,3.59,0.304,6.6160000000000005,140.133496,4.800000000000001
5413,774,cell_3,3.587,0.303,6.6160000000000005,140.133496,4.800000000000001
5414,774,cell_4,3.416,0.303,6.6160000000000005,140.133496,4.800000000000001
5415,774,cell_5,3.5020000000000002,0.303,6.6160000000000005,140.133496,4.800000000000001
5416,774,cell_6,3.5,0.303,6.6160000000000005,140.133496,4.800000000000001
5417,774,cell_average,3.5301666666666667,0.30349999999999994,6.6160000000000005,140.133496,4.800000000000001
5418,775,cell_1,3.586,0.305,6.772,143.437732,4.800000000000001
5419,775,cell_2,3.59,0.304,6.772,143.437732,4.800000000000001
5420,775,cell_3,3.587,0.303,6.772,143.437732,4.800000000000001
5421,775,cell_4,3.416,0.303,6.772,143.437732,4.800000000000001
5422,775,cell_5,3.5020000000000002,0.303,6.772,143.437732,4.800000000000001
5423,775,cell_6,3.5,0.303,6.772,143.437732,4.800000000000001
5424,775,cell_average,3.5301666666666667,0.30349999999999994,6.772,143.437732,4.800000000000001
5425,776,cell_1,3.586,0.305,6.849,144.97278300000002,4.800000000000001
5426,776,cell_2,3.59,0.304,6.849,144.97278300000002,4.800000000000001
5427,776,cell_3,3.5820000000000003,0.303,6.849,144.97278300000002,4.800000000000001
5428,776,cell_4,3.415,0.303,6.849,144.97278300000002,4.800000000000001
5429,776,cell_5,3.497,0.303,6.849,144.97278300000002,4.800000000000001
5430,776,cell_6,3.497,0.303,6.849,144.97278300000002,4.800000000000001
5431,776,cell_average,3.5278333333333336,0.30349999999999994,6.849,144.97278300000002,4.800000000000001
5432,777,cell_1,3.586,0.305,6.6160000000000005,140.04087200000004,4.800000000000001
5433,777,cell_2,3.59,0.304,6.6160000000000005,140.04087200000004,4.800000000000001
5434,777,cell_3,3.5820000000000003,0.303,6.6160000000000005,140.04087200000004,4.800000000000001
5435,777,cell_4,3.415,0.303,6.6160000000000005,140.04087200000004,4.800000000000001
5436,777,cell_5,3.497,0.303,6.6160000000000005,140.04087200000004,4.800000000000001
5437,777,cell_6,3.497,0.303,6.6160000000000005,140.04087200000004,4.800000000000001
5438,777,cell_average,3.5278333333333336,0.30349999999999994,6.6160000000000005,140.04087200000004,4.800000000000001
5439,778,cell_1,3.586,0.305,6.772,143.34292399999998,4.800000000000001
5440,778,cell_2,3.586,0.304,6.772,143.34292399999998,4.800000000000001
5441,778,cell_3,3.586,0.303,6.772,143.34292399999998,4.800000000000001
5442,778,cell_4,3.415,0.303,6.772,143.34292399999998,4.800000000000001
5443,778,cell_5,3.497,0.303,6.772,143.34292399999998,4.800000000000001
5444,778,cell_6,3.497,0.303,6.772,143.34292399999998,4.800000000000001
5445,778,cell_average,3.527833333333333,0.30349999999999994,6.772,143.34292399999998,4.800000000000001
5446,779,cell_1,3.586,0.305,6.849,144.972783,4.800000000000001
5447,779,cell_2,3.586,0.304,6.849,144.972783,4.800000000000001
5448,779,cell_3,3.586,0.303,6.849,144.972783,4.800000000000001
5449,779,cell_4,3.415,0.303,6.849,144.972783,4.800000000000001
5450,779,cell_5,3.497,0.303,6.849,144.972783,4.800000000000001
5451,779,cell_6,3.497,0.303,6.849,144.972783,4.800000000000001
5452,779,cell_average,3.527833333333333,0.30349999999999994,6.849,144.972783,4.800000000000001
5453,780,cell_1,3.586,0.305,6.538,138.33754199999998,4.800000000000001
5454,780,cell_2,3.586,0.304,6.538,138.33754199999998,4.800000000000001
5455,780,cell_3,3.584,0.303,6.538,138.33754199999998,4.800000000000001
