,frame,cell number,voltage,resistance,current,power
6278,897,cell_average,3.4793333333333334,0.30349999999999994,6.849,142.979724
6279,898,cell_1,3.5340000000000003,0.305,6.849,142.979724
6280,898,cell_2,3.535,0.304,6.849,142.979724
6281,898,cell_3,3.539,0.303,6.849,142.979724
6282,898,cell_4,3.364,0.303,6.849,142.979724
6283,898,cell_5,3.454,0.303,6.849,142.979724
6284,898,cell_6,3.45,0.303,6.849,142.979724
6285,898,cell_average,3.4793333333333334,0.30349999999999994,6.849,142.979724
6286,899,cell_1,3.5340000000000003,0.305,6.849,142.911234
6287,899,cell_2,3.536,0.304,6.849,142.911234
6288,899,cell_3,3.537,0.303,6.849,142.911234
6289,899,cell_4,3.358,0.303,6.849,142.911234
6290,899,cell_5,3.45,0.303,6.849,142.911234
6291,899,cell_6,3.451,0.303,6.849,142.911234
6292,899,cell_average,3.4776666666666665,0.30349999999999994,6.849,142.911234
6293,900,cell_1,3.5340000000000003,0.305,7.005,146.16633
6294,900,cell_2,3.536,0.304,7.005,146.16633
6295,900,cell_3,3.537,0.303,7.005,146.16633
6296,900,cell_4,3.358,0.303,7.005,146.16633
6297,900,cell_5,3.45,0.303,7.005,146.16633
6298,900,cell_6,3.451,0.303,7.005,146.16633
6299,900,cell_average,3.4776666666666665,0.30349999999999994,7.005,146.16633
6300,901,cell_1,3.5340000000000003,0.305,6.9270000000000005,144.538782
6301,901,cell_2,3.536,0.304,6.9270000000000005,144.538782
6302,901,cell_3,3.537,0.303,6.9270000000000005,144.538782
6303,901,cell_4,3.358,0.303,6.9270000000000005,144.538782
6304,901,cell_5,3.45,0.303,6.9270000000000005,144.538782
6305,901,cell_6,3.451,0.303,6.9270000000000005,144.538782
6306,901,cell_average,3.4776666666666665,0.30349999999999994,6.9270000000000005,144.538782
6307,902,cell_1,3.5340000000000003,0.305,6.772,141.28423600000002
6308,902,cell_2,3.5340000000000003,0.304,6.772,141.28423600000002
6309,902,cell_3,3.536,0.303,6.772,141.28423600000002
6310,902,cell_4,3.358,0.303,6.772,141.28423600000002
6311,902,cell_5,3.45,0.303,6.772,141.28423600000002
6312,902,cell_6,3.451,0.303,6.772,141.28423600000002
6313,902,cell_average,3.477166666666667,0.30349999999999994,6.772,141.28423600000002
6314,903,cell_1,3.5340000000000003,0.305,6.694,139.66361600000002
6315,903,cell_2,3.5340000000000003,0.304,6.694,139.66361600000002
6316,903,cell_3,3.537,0.303,6.694,139.66361600000002
6317,903,cell_4,3.361,0.303,6.694,139.66361600000002
6318,903,cell_5,3.4490000000000003,0.303,6.694,139.66361600000002
6319,903,cell_6,3.4490000000000003,0.303,6.694,139.66361600000002
6320,903,cell_average,3.477333333333334,0.30349999999999994,6.694,139.66361600000002
6321,904,cell_1,3.5340000000000003,0.305,6.694,139.656922
6322,904,cell_2,3.533,0.304,6.694,139.656922
6323,904,cell_3,3.537,0.303,6.694,139.656922
6324,904,cell_4,3.361,0.303,6.694,139.656922
6325,904,cell_5,3.4490000000000003,0.303,6.694,139.656922
6326,904,cell_6,3.4490000000000003,0.303,6.694,139.656922
6327,904,cell_average,3.477166666666667,0.30349999999999994,6.694,139.656922
6328,905,cell_1,3.5340000000000003,0.305,7.005,146.15932500000002
6329,905,cell_2,3.535,0.304,7.005,146.15932500000002
6330,905,cell_3,3.537,0.303,7.005,146.15932500000002
6331,905,cell_4,3.361,0.303,7.005,146.15932500000002
6332,905,cell_5,3.4490000000000003,0.303,7.005,146.15932500000002
6333,905,cell_6,3.4490000000000003,0.303,7.005,146.15932500000002
6334,905,cell_average,3.477500000000001,0.30349999999999994,7.005,146.15932500000002
6335,906,cell_1,3.5340000000000003,0.305,6.849,142.753707
6336,906,cell_2,3.535,0.304,6.849,142.753707
6337,906,cell_3,3.531,0.303,6.849,142.753707
6338,906,cell_4,3.354,0.303,6.849,142.753707
6339,906,cell_5,3.4450000000000003,0.303,6.849,142.753707
6340,906,cell_6,3.444,0.303,6.849,142.753707
6341,906,cell_average,3.4738333333333333,0.30349999999999994,6.849,142.753707
6342,907,cell_1,3.5340000000000003,0.305,7.083,147.630969
6343,907,cell_2,3.535,0.304,7.083,147.630969
6344,907,cell_3,3.531,0.303,7.083,147.630969
6345,907,cell_4,3.354,0.303,7.083,147.630969
6346,907,cell_5,3.4450000000000003,0.303,7.083,147.630969
6347,907,cell_6,3.444,0.303,7.083,147.630969
6348,907,cell_average,3.4738333333333333,0.30349999999999994,7.083,147.630969
6349,908,cell_1,3.533,0.305,6.849,142.753707
6350,908,cell_2,3.5340000000000003,0.304,6.849,142.753707
6351,908,cell_3,3.533,0.303,6.849,142.753707
6352,908,cell_4,3.354,0.303,6.849,142.753707
6353,908,cell_5,3.4450000000000003,0.303,6.849,142.753707
6354,908,cell_6,3.444,0.303,6.849,142.753707
6355,908,cell_average,3.4738333333333333,0.30349999999999994,6.849,142.753707
6356,909,cell_1,3.533,0.305,6.9270000000000005,144.37946100000002
6357,909,cell_2,3.5340000000000003,0.304,6.9270000000000005,144.37946100000002
6358,909,cell_3,3.533,0.303,6.9270000000000005,144.37946100000002
6359,909,cell_4,3.354,0.303,6.9270000000000005,144.37946100000002
6360,909,cell_5,3.4450000000000003,0.303,6.9270000000000005,144.37946100000002
6361,909,cell_6,3.444,0.303,6.9270000000000005,144.37946100000002
6362,909,cell_average,3.4738333333333333,0.30349999999999994,6.9270000000000005,144.37946100000002
6363,910,cell_1,3.533,0.305,6.9270000000000005,144.43487700000003
6364,910,cell_2,3.5340000000000003,0.304,6.9270000000000005,144.43487700000003
6365,910,cell_3,3.5340000000000003,0.303,6.9270000000000005,144.43487700000003
6366,910,cell_4,3.358,0.303,6.9270000000000005,144.43487700000003
6367,910,cell_5,3.446,0.303,6.9270000000000005,144.43487700000003
6368,910,cell_6,3.446,0.303,6.9270000000000005,144.43487700000003
6369,910,cell_average,3.475166666666667,0.30349999999999994,6.9270000000000005,144.43487700000003
6370,911,cell_1,3.533,0.305,6.772,141.20297200000002
6371,911,cell_2,3.5340000000000003,0.304,6.772,141.20297200000002
6372,911,cell_3,3.5340000000000003,0.303,6.772,141.20297200000002
6373,911,cell_4,3.358,0.303,6.772,141.20297200000002
6374,911,cell_5,3.446,0.303,6.772,141.20297200000002
6375,911,cell_6,3.446,0.303,6.772,141.20297200000002
6376,911,cell_average,3.475166666666667,0.30349999999999994,6.772,141.20297200000002
6377,912,cell_1,3.531,0.305,6.772,141.16234000000003
6378,912,cell_2,3.5300000000000002,0.304,6.772,141.16234000000003
6379,912,cell_3,3.5340000000000003,0.303,6.772,141.16234000000003
6380,912,cell_4,3.358,0.303,6.772,141.16234000000003
6381,912,cell_5,3.446,0.303,6.772,141.16234000000003
6382,912,cell_6,3.446,0.303,6.772,141.16234000000003
6383,912,cell_average,3.474166666666667,0.30349999999999994,6.772,141.16234000000003
6384,913,cell_1,3.531,0.305,6.9270000000000005,144.39331500000003
6385,913,cell_2,3.5300000000000002,0.304,6.9270000000000005,144.39331500000003
6386,913,cell_3,3.5340000000000003,0.303,6.9270000000000005,144.39331500000003
6387,913,cell_4,3.358,0.303,6.9270000000000005,144.39331500000003
6388,913,cell_5,3.446,0.303,6.9270000000000005,144.39331500000003
6389,913,cell_6,3.446,0.303,6.9270000000000005,144.39331500000003
6390,913,cell_average,3.474166666666667,0.30349999999999994,6.9270000000000005,144.39331500000003
6391,914,cell_1,3.531,0.305,6.9270000000000005,144.296337
6392,914,cell_2,3.5300000000000002,0.304,6.9270000000000005,144.296337
6393,914,cell_3,3.529,0.303,6.9270000000000005,144.296337
6394,914,cell_4,3.356,0.303,6.9270000000000005,144.296337
6395,914,cell_5,3.4410000000000003,0.303,6.9270000000000005,144.296337
6396,914,cell_6,3.444,0.303,6.9270000000000005,144.296337
6397,914,cell_average,3.471833333333333,0.30349999999999994,6.9270000000000005,144.296337
6398,915,cell_1,3.531,0.305,6.849,142.671519
6399,915,cell_2,3.5300000000000002,0.304,6.849,142.671519
6400,915,cell_3,3.529,0.303,6.849,142.671519
6401,915,cell_4,3.356,0.303,6.849,142.671519
6402,915,cell_5,3.4410000000000003,0.303,6.849,142.671519
6403,915,cell_6,3.444,0.303,6.849,142.671519
6404,915,cell_average,3.471833333333333,0.30349999999999994,6.849,142.671519
6405,916,cell_1,3.531,0.305,6.849,142.678368
6406,916,cell_2,3.5300000000000002,0.304,6.849,142.678368
6407,916,cell_3,3.5300000000000002,0.303,6.849,142.678368
6408,916,cell_4,3.356,0.303,6.849,142.678368
6409,916,cell_5,3.4410000000000003,0.303,6.849,142.678368
6410,916,cell_6,3.444,0.303,6.849,142.678368
6411,916,cell_average,3.472,0.30349999999999994,6.849,142.678368
6412,917,cell_1,3.525,0.305,6.9270000000000005,144.19243200000003
6413,917,cell_2,3.528,0.304,6.9270000000000005,144.19243200000003
6414,917,cell_3,3.5300000000000002,0.303,6.9270000000000005,144.19243200000003
6415,917,cell_4,3.354,0.303,6.9270000000000005,144.19243200000003
6416,917,cell_5,3.439,0.303,6.9270000000000005,144.19243200000003
6417,917,cell_6,3.44,0.303,6.9270000000000005,144.19243200000003
6418,917,cell_average,3.4693333333333336,0.30349999999999994,6.9270000000000005,144.19243200000003
6419,918,cell_1,3.525,0.305,7.005,145.74603
6420,918,cell_2,3.527,0.304,7.005,145.74603
6421,918,cell_3,3.527,0.303,7.005,145.74603
6422,918,cell_4,3.348,0.303,7.005,145.74603
6423,918,cell_5,3.439,0.303,7.005,145.74603
6424,918,cell_6,3.44,0.303,7.005,145.74603
6425,918,cell_average,3.4676666666666667,0.30349999999999994,7.005,145.74603
6426,919,cell_1,3.525,0.305,7.005,145.865115
6427,919,cell_2,3.529,0.304,7.005,145.865115
6428,919,cell_3,3.5300000000000002,0.303,7.005,145.865115
6429,919,cell_4,3.355,0.303,7.005,145.865115
6430,919,cell_5,3.4410000000000003,0.303,7.005,145.865115
6431,919,cell_6,3.443,0.303,7.005,145.865115
6432,919,cell_average,3.4705,0.30349999999999994,7.005,145.865115
6433,920,cell_1,3.525,0.305,6.9270000000000005,144.13008900000003
6434,920,cell_2,3.527,0.304,6.9270000000000005,144.13008900000003
6435,920,cell_3,3.525,0.303,6.9270000000000005,144.13008900000003
6436,920,cell_4,3.349,0.303,6.9270000000000005,144.13008900000003
6437,920,cell_5,3.438,0.303,6.9270000000000005,144.13008900000003
6438,920,cell_6,3.443,0.303,6.9270000000000005,144.13008900000003
6439,920,cell_average,3.4678333333333335,0.30349999999999994,6.9270000000000005,144.13008900000003
6440,921,cell_1,3.523,0.305,6.849,142.548237
6441,921,cell_2,3.525,0.304,6.849,142.548237
6442,921,cell_3,3.525,0.303,6.849,142.548237
6443,921,cell_4,3.353,0.303,6.849,142.548237
6444,921,cell_5,3.443,0.303,6.849,142.548237
6445,921,cell_6,3.444,0.303,6.849,142.548237
6446,921,cell_average,3.468833333333333,0.30349999999999994,6.849,142.548237
6447,922,cell_1,3.523,0.305,6.9270000000000005,144.254775
6448,922,cell_2,3.528,0.304,6.9270000000000005,144.254775
6449,922,cell_3,3.529,0.303,6.9270000000000005,144.254775
6450,922,cell_4,3.356,0.303,6.9270000000000005,144.254775
6451,922,cell_5,3.4450000000000003,0.303,6.9270000000000005,144.254775
6452,922,cell_6,3.444,0.303,6.9270000000000005,144.254775
6453,922,cell_average,3.470833333333333,0.30349999999999994,6.9270000000000005,144.254775
6454,923,cell_1,3.523,0.305,6.849,142.513992
6455,923,cell_2,3.524,0.304,6.849,142.513992
6456,923,cell_3,3.525,0.303,6.849,142.513992
6457,923,cell_4,3.347,0.303,6.849,142.513992
6458,923,cell_5,3.4450000000000003,0.303,6.849,142.513992
6459,923,cell_6,3.444,0.303,6.849,142.513992
6460,923,cell_average,3.468,0.30349999999999994,6.849,142.513992
6461,924,cell_1,3.523,0.305,6.9270000000000005,144.06081900000004
6462,924,cell_2,3.527,0.304,6.9270000000000005,144.06081900000004
6463,924,cell_3,3.527,0.303,6.9270000000000005,144.06081900000004
6464,924,cell_4,3.342,0.303,6.9270000000000005,144.06081900000004
6465,924,cell_5,3.439,0.303,6.9270000000000005,144.06081900000004
6466,924,cell_6,3.439,0.303,6.9270000000000005,144.06081900000004
6467,924,cell_average,3.4661666666666675,0.30349999999999994,6.9270000000000005,144.06081900000004
6468,925,cell_1,3.524,0.305,7.005,145.67597999999998
6469,925,cell_2,3.527,0.304,7.005,145.67597999999998
6470,925,cell_3,3.525,0.303,7.005,145.67597999999998
6471,925,cell_4,3.342,0.303,7.005,145.67597999999998
6472,925,cell_5,3.439,0.303,7.005,145.67597999999998
6473,925,cell_6,3.439,0.303,7.005,145.67597999999998
6474,925,cell_average,3.4659999999999997,0.30349999999999994,7.005,145.67597999999998
6475,926,cell_1,3.523,0.305,6.849,142.534539
6476,926,cell_2,3.525,0.304,6.849,142.534539
6477,926,cell_3,3.5300000000000002,0.303,6.849,142.534539
6478,926,cell_4,3.353,0.303,6.849,142.534539
6479,926,cell_5,3.44,0.303,6.849,142.534539
6480,926,cell_6,3.44,0.303,6.849,142.534539
6481,926,cell_average,3.4685,0.30349999999999994,6.849,142.534539
6482,927,cell_1,3.523,0.305,6.849,142.4592
6483,927,cell_2,3.525,0.304,6.849,142.4592
6484,927,cell_3,3.525,0.303,6.849,142.4592
6485,927,cell_4,3.347,0.303,6.849,142.4592
6486,927,cell_5,3.44,0.303,6.849,142.4592
6487,927,cell_6,3.44,0.303,6.849,142.4592
6488,927,cell_average,3.466666666666667,0.30349999999999994,6.849,142.4592
6489,928,cell_1,3.523,0.305,6.849,142.445502
6490,928,cell_2,3.525,0.304,6.849,142.445502
6491,928,cell_3,3.525,0.303,6.849,142.445502
6492,928,cell_4,3.345,0.303,6.849,142.445502
6493,928,cell_5,3.439,0.303,6.849,142.445502
6494,928,cell_6,3.4410000000000003,0.303,6.849,142.445502
6495,928,cell_average,3.466333333333333,0.30349999999999994,6.849,142.445502
6496,929,cell_1,3.5220000000000002,0.305,6.9270000000000005,144.033111
6497,929,cell_2,3.523,0.304,6.9270000000000005,144.033111
6498,929,cell_3,3.523,0.303,6.9270000000000005,144.033111
6499,929,cell_4,3.345,0.303,6.9270000000000005,144.033111
6500,929,cell_5,3.439,0.303,6.9270000000000005,144.033111
6501,929,cell_6,3.4410000000000003,0.303,6.9270000000000005,144.033111
6502,929,cell_average,3.4655,0.30349999999999994,6.9270000000000005,144.033111
6503,930,cell_1,3.5220000000000002,0.305,7.005,145.654965
6504,930,cell_2,3.523,0.304,7.005,145.654965
6505,930,cell_3,3.523,0.303,7.005,145.654965
6506,930,cell_4,3.345,0.303,7.005,145.654965
6507,930,cell_5,3.439,0.303,7.005,145.654965
6508,930,cell_6,3.4410000000000003,0.303,7.005,145.654965
6509,930,cell_average,3.4655,0.30349999999999994,7.005,145.654965
6510,931,cell_1,3.5220000000000002,0.305,6.694,139.148178
6511,931,cell_2,3.523,0.304,6.694,139.148178
6512,931,cell_3,3.524,0.303,6.694,139.148178
6513,931,cell_4,3.343,0.303,6.694,139.148178
6514,931,cell_5,3.4370000000000003,0.303,6.694,139.148178
6515,931,cell_6,3.438,0.303,6.694,139.148178
6516,931,cell_average,3.4644999999999997,0.30349999999999994,6.694,139.148178
6517,932,cell_1,3.5220000000000002,0.305,6.9270000000000005,143.991549
6518,932,cell_2,3.523,0.304,6.9270000000000005,143.991549
6519,932,cell_3,3.524,0.303,6.9270000000000005,143.991549
6520,932,cell_4,3.343,0.303,6.9270000000000005,143.991549
6521,932,cell_5,3.4370000000000003,0.303,6.9270000000000005,143.991549
6522,932,cell_6,3.438,0.303,6.9270000000000005,143.991549
6523,932,cell_average,3.4644999999999997,0.30349999999999994,6.9270000000000005,143.991549
6524,933,cell_1,3.519,0.305,7.005,145.584915
6525,933,cell_2,3.524,0.304,7.005,145.584915
6526,933,cell_3,3.5220000000000002,0.303,7.005,145.584915
6527,933,cell_4,3.343,0.303,7.005,145.584915
6528,933,cell_5,3.4370000000000003,0.303,7.005,145.584915
6529,933,cell_6,3.438,0.303,7.005,145.584915
6530,933,cell_average,3.4638333333333335,0.30349999999999994,7.005,145.584915
6531,934,cell_1,3.519,0.305,6.9270000000000005,143.96384100000003
6532,934,cell_2,3.524,0.304,6.9270000000000005,143.96384100000003
6533,934,cell_3,3.5220000000000002,0.303,6.9270000000000005,143.96384100000003
6534,934,cell_4,3.343,0.303,6.9270000000000005,143.96384100000003
6535,934,cell_5,3.4370000000000003,0.303,6.9270000000000005,143.96384100000003
6536,934,cell_6,3.438,0.303,6.9270000000000005,143.96384100000003
6537,934,cell_average,3.4638333333333335,0.30349999999999994,6.9270000000000005,143.96384100000003
6538,935,cell_1,3.519,0.305,6.849,142.349616
6539,935,cell_2,3.524,0.304,6.849,142.349616
6540,935,cell_3,3.52,0.303,6.849,142.349616
6541,935,cell_4,3.349,0.303,6.849,142.349616
6542,935,cell_5,3.4370000000000003,0.303,6.849,142.349616
6543,935,cell_6,3.435,0.303,6.849,142.349616
6544,935,cell_average,3.464,0.30349999999999994,6.849,142.349616
6545,936,cell_1,3.519,0.305,6.9270000000000005,143.970768
6546,936,cell_2,3.524,0.304,6.9270000000000005,143.970768
6547,936,cell_3,3.52,0.303,6.9270000000000005,143.970768
6548,936,cell_4,3.349,0.303,6.9270000000000005,143.970768
6549,936,cell_5,3.4370000000000003,0.303,6.9270000000000005,143.970768
6550,936,cell_6,3.435,0.303,6.9270000000000005,143.970768
6551,936,cell_average,3.464,0.30349999999999994,6.9270000000000005,143.970768
6552,937,cell_1,3.523,0.305,6.9270000000000005,144.019257
6553,937,cell_2,3.524,0.304,6.9270000000000005,144.019257
6554,937,cell_3,3.523,0.303,6.9270000000000005,144.019257
6555,937,cell_4,3.349,0.303,6.9270000000000005,144.019257
6556,937,cell_5,3.4370000000000003,0.303,6.9270000000000005,144.019257
6557,937,cell_6,3.435,0.303,6.9270000000000005,144.019257
6558,937,cell_average,3.4651666666666667,0.30349999999999994,6.9270000000000005,144.019257
6559,938,cell_1,3.523,0.305,6.694,139.161566
6560,938,cell_2,3.5220000000000002,0.304,6.694,139.161566
6561,938,cell_3,3.523,0.303,6.694,139.161566
6562,938,cell_4,3.349,0.303,6.694,139.161566
6563,938,cell_5,3.4370000000000003,0.303,6.694,139.161566
6564,938,cell_6,3.435,0.303,6.694,139.161566
6565,938,cell_average,3.464833333333333,0.30349999999999994,6.694,139.161566
6566,939,cell_1,3.523,0.305,6.772,140.803424
6567,939,cell_2,3.5220000000000002,0.304,6.772,140.803424
6568,939,cell_3,3.52,0.303,6.772,140.803424
6569,939,cell_4,3.353,0.303,6.772,140.803424
6570,939,cell_5,3.4370000000000003,0.303,6.772,140.803424
6571,939,cell_6,3.4370000000000003,0.303,6.772,140.803424
6572,939,cell_average,3.4653333333333336,0.30349999999999994,6.772,140.803424
6573,940,cell_1,3.523,0.305,6.772,140.803424
6574,940,cell_2,3.5220000000000002,0.304,6.772,140.803424
6575,940,cell_3,3.52,0.303,6.772,140.803424
6576,940,cell_4,3.353,0.303,6.772,140.803424
6577,940,cell_5,3.4370000000000003,0.303,6.772,140.803424
6578,940,cell_6,3.4370000000000003,0.303,6.772,140.803424
6579,940,cell_average,3.4653333333333336,0.30349999999999994,6.772,140.803424
6580,941,cell_1,3.517,0.305,6.694,139.10801400000003
6581,941,cell_2,3.517,0.304,6.694,139.10801400000003
6582,941,cell_3,3.52,0.303,6.694,139.10801400000003
6583,941,cell_4,3.353,0.303,6.694,139.10801400000003
6584,941,cell_5,3.4370000000000003,0.303,6.694,139.10801400000003
6585,941,cell_6,3.4370000000000003,0.303,6.694,139.10801400000003
6586,941,cell_average,3.4635000000000002,0.30349999999999994,6.694,139.10801400000003
6587,942,cell_1,3.517,0.305,6.772,140.546088
6588,942,cell_2,3.516,0.304,6.772,140.546088
6589,942,cell_3,3.516,0.303,6.772,140.546088
6590,942,cell_4,3.341,0.303,6.772,140.546088
6591,942,cell_5,3.432,0.303,6.772,140.546088
6592,942,cell_6,3.432,0.303,6.772,140.546088
6593,942,cell_average,3.4589999999999996,0.30349999999999994,6.772,140.546088
6594,943,cell_1,3.517,0.305,6.772,140.546088
6595,943,cell_2,3.516,0.304,6.772,140.546088
6596,943,cell_3,3.516,0.303,6.772,140.546088
6597,943,cell_4,3.341,0.303,6.772,140.546088
6598,943,cell_5,3.432,0.303,6.772,140.546088
6599,943,cell_6,3.432,0.303,6.772,140.546088
6600,943,cell_average,3.4589999999999996,0.30349999999999994,6.772,140.546088
6601,944,cell_1,3.517,0.305,6.9270000000000005,143.76988500000002
6602,944,cell_2,3.517,0.304,6.9270000000000005,143.76988500000002
6603,944,cell_3,3.516,0.303,6.9270000000000005,143.76988500000002
6604,944,cell_4,3.341,0.303,6.9270000000000005,143.76988500000002
6605,944,cell_5,3.432,0.303,6.9270000000000005,143.76988500000002
6606,944,cell_6,3.432,0.303,6.9270000000000005,143.76988500000002
6607,944,cell_average,3.4591666666666665,0.30349999999999994,6.9270000000000005,143.76988500000002
6608,945,cell_1,3.517,0.305,6.772,140.55286
6609,945,cell_2,3.517,0.304,6.772,140.55286
6610,945,cell_3,3.516,0.303,6.772,140.55286
6611,945,cell_4,3.341,0.303,6.772,140.55286
6612,945,cell_5,3.432,0.303,6.772,140.55286
6613,945,cell_6,3.432,0.303,6.772,140.55286
6614,945,cell_average,3.4591666666666665,0.30349999999999994,6.772,140.55286
6615,946,cell_1,3.517,0.305,6.849,142.13729700000002
6616,946,cell_2,3.513,0.304,6.849,142.13729700000002
6617,946,cell_3,3.516,0.303,6.849,142.13729700000002
6618,946,cell_4,3.339,0.303,6.849,142.13729700000002
6619,946,cell_5,3.434,0.303,6.849,142.13729700000002
6620,946,cell_6,3.434,0.303,6.849,142.13729700000002
6621,946,cell_average,3.458833333333333,0.30349999999999994,6.849,142.13729700000002
6622,947,cell_1,3.517,0.305,6.772,140.539316
6623,947,cell_2,3.513,0.304,6.772,140.539316
6624,947,cell_3,3.516,0.303,6.772,140.539316
6625,947,cell_4,3.339,0.303,6.772,140.539316
6626,947,cell_5,3.434,0.303,6.772,140.539316
6627,947,cell_6,3.434,0.303,6.772,140.539316
6628,947,cell_average,3.458833333333333,0.30349999999999994,6.772,140.539316
6629,948,cell_1,3.517,0.305,6.694,138.927276
6630,948,cell_2,3.5140000000000002,0.304,6.694,138.927276
6631,948,cell_3,3.516,0.303,6.694,138.927276
6632,948,cell_4,3.339,0.303,6.694,138.927276
6633,948,cell_5,3.434,0.303,6.694,138.927276
6634,948,cell_6,3.434,0.303,6.694,138.927276
6635,948,cell_average,3.459,0.30349999999999994,6.694,138.927276
6636,949,cell_1,3.517,0.305,7.005,145.38177000000002
6637,949,cell_2,3.5140000000000002,0.304,7.005,145.38177000000002
6638,949,cell_3,3.516,0.303,7.005,145.38177000000002
6639,949,cell_4,3.339,0.303,7.005,145.38177000000002
6640,949,cell_5,3.434,0.303,7.005,145.38177000000002
6641,949,cell_6,3.434,0.303,7.005,145.38177000000002
6642,949,cell_average,3.459,0.30349999999999994,7.005,145.38177000000002
6643,950,cell_1,3.512,0.305,6.772,140.458052
6644,950,cell_2,3.516,0.304,6.772,140.458052
6645,950,cell_3,3.517,0.303,6.772,140.458052
6646,950,cell_4,3.338,0.303,6.772,140.458052
6647,950,cell_5,3.4290000000000003,0.303,6.772,140.458052
6648,950,cell_6,3.4290000000000003,0.303,6.772,140.458052
6649,950,cell_average,3.4568333333333334,0.30349999999999994,6.772,140.458052
6650,951,cell_1,3.512,0.305,7.005,145.290705
6651,951,cell_2,3.516,0.304,7.005,145.290705
6652,951,cell_3,3.517,0.303,7.005,145.290705
6653,951,cell_4,3.338,0.303,7.005,145.290705
6654,951,cell_5,3.4290000000000003,0.303,7.005,145.290705
6655,951,cell_6,3.4290000000000003,0.303,7.005,145.290705
6656,951,cell_average,3.4568333333333334,0.30349999999999994,7.005,145.290705
6657,952,cell_1,3.509,0.305,7.005,145.290705
6658,952,cell_2,3.516,0.304,7.005,145.290705
6659,952,cell_3,3.516,0.303,7.005,145.290705
6660,952,cell_4,3.338,0.303,7.005,145.290705
6661,952,cell_5,3.43,0.303,7.005,145.290705
6662,952,cell_6,3.432,0.303,7.005,145.290705
6663,952,cell_average,3.4568333333333334,0.30349999999999994,7.005,145.290705
6664,953,cell_1,3.509,0.305,6.9270000000000005,143.672907
6665,953,cell_2,3.516,0.304,6.9270000000000005,143.672907
6666,953,cell_3,3.516,0.303,6.9270000000000005,143.672907
6667,953,cell_4,3.338,0.303,6.9270000000000005,143.672907
6668,953,cell_5,3.43,0.303,6.9270000000000005,143.672907
6669,953,cell_6,3.432,0.303,6.9270000000000005,143.672907
6670,953,cell_average,3.4568333333333334,0.30349999999999994,6.9270000000000005,143.672907
6671,954,cell_1,3.512,0.305,7.005,145.26969000000005
6672,954,cell_2,3.513,0.304,7.005,145.26969000000005
6673,954,cell_3,3.5140000000000002,0.303,7.005,145.26969000000005
6674,954,cell_4,3.341,0.303,7.005,145.26969000000005
6675,954,cell_5,3.4290000000000003,0.303,7.005,145.26969000000005
6676,954,cell_6,3.4290000000000003,0.303,7.005,145.26969000000005
6677,954,cell_average,3.4563333333333346,0.30349999999999994,7.005,145.26969000000005
6678,955,cell_1,3.512,0.305,6.9270000000000005,143.65212600000007
6679,955,cell_2,3.513,0.304,6.9270000000000005,143.65212600000007
6680,955,cell_3,3.5140000000000002,0.303,6.9270000000000005,143.65212600000007
6681,955,cell_4,3.341,0.303,6.9270000000000005,143.65212600000007
6682,955,cell_5,3.4290000000000003,0.303,6.9270000000000005,143.65212600000007
6683,955,cell_6,3.4290000000000003,0.303,6.9270000000000005,143.65212600000007
6684,955,cell_average,3.4563333333333346,0.30349999999999994,6.9270000000000005,143.65212600000007
6685,956,cell_1,3.508,0.305,6.772,140.30906800000002
6686,956,cell_2,3.511,0.304,6.772,140.30906800000002
6687,956,cell_3,3.512,0.303,6.772,140.30906800000002
6688,956,cell_4,3.336,0.303,6.772,140.30906800000002
6689,956,cell_5,3.428,0.303,6.772,140.30906800000002
6690,956,cell_6,3.424,0.303,6.772,140.30906800000002
6691,956,cell_average,3.4531666666666667,0.30349999999999994,6.772,140.30906800000002
6692,957,cell_1,3.508,0.305,6.6160000000000005,137.076904
6693,957,cell_2,3.511,0.304,6.6160000000000005,137.076904
6694,957,cell_3,3.512,0.303,6.6160000000000005,137.076904
6695,957,cell_4,3.336,0.303,6.6160000000000005,137.076904
6696,957,cell_5,3.428,0.303,6.6160000000000005,137.076904
6697,957,cell_6,3.424,0.303,6.6160000000000005,137.076904
6698,957,cell_average,3.4531666666666667,0.30349999999999994,6.6160000000000005,137.076904
6699,958,cell_1,3.5060000000000002,0.305,6.9270000000000005,143.56900200000004
6700,958,cell_2,3.511,0.304,6.9270000000000005,143.56900200000004
6701,958,cell_3,3.513,0.303,6.9270000000000005,143.56900200000004
6702,958,cell_4,3.338,0.303,6.9270000000000005,143.56900200000004
6703,958,cell_5,3.43,0.303,6.9270000000000005,143.56900200000004
6704,958,cell_6,3.428,0.303,6.9270000000000005,143.56900200000004
6705,958,cell_average,3.454333333333334,0.30349999999999994,6.9270000000000005,143.56900200000004
6706,959,cell_1,3.5060000000000002,0.305,6.9270000000000005,143.56900200000004
6707,959,cell_2,3.511,0.304,6.9270000000000005,143.56900200000004
6708,959,cell_3,3.513,0.303,6.9270000000000005,143.56900200000004
6709,959,cell_4,3.338,0.303,6.9270000000000005,143.56900200000004
6710,959,cell_5,3.43,0.303,6.9270000000000005,143.56900200000004
6711,959,cell_6,3.428,0.303,6.9270000000000005,143.56900200000004
6712,959,cell_average,3.454333333333334,0.30349999999999994,6.9270000000000005,143.56900200000004
6713,960,cell_1,3.5060000000000002,0.305,6.849,141.90443100000002
6714,960,cell_2,3.511,0.304,6.849,141.90443100000002
